date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:13:20	18318/18318	---M--	200	added ('OK')	image/png	etag:%22efcac67fb3c6c5005202a9990bc36cab%22	https://cdn.brawlify.com/map/Hideout.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/map/Hideout.png	(from https://brawlify.com/tr/maps/)
16:13:21	72693/72693	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Sep%202021%2010:57:25%20GMT	https://brawlify.com/tr/maps/detail/Shooting-Star	C:/My%20Web%20Sites/deneme/brawlify.com/tr/maps/detail/Shooting-Star.html	(from https://brawlify.com/tr/maps/)
16:13:21	24671/24671	---M--	200	added ('OK')	image/png	etag:%221b671961c60f76aad0ae4e66edbc155b%22	https://cdn.brawlify.com/map/Shooting-Star.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/map/Shooting-Star.png	(from https://brawlify.com/tr/maps/)
16:13:21	72575/72575	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Sep%202021%2007:26:43%20GMT	https://brawlify.com/tr/maps/detail/Dry-Season	C:/My%20Web%20Sites/deneme/brawlify.com/tr/maps/detail/Dry-Season.html	(from https://brawlify.com/tr/maps/)
16:13:21	20790/20790	---M--	200	added ('OK')	image/png	etag:%22b5e6ead0c13d7d5855472f3c16470196%22	https://cdn.brawlify.com/map/Dry-Season.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/map/Dry-Season.png	(from https://brawlify.com/tr/maps/)
16:13:22	72550/72550	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Sep%202021%2014:13:51%20GMT	https://brawlify.com/tr/maps/detail/Snake-Prairie	C:/My%20Web%20Sites/deneme/brawlify.com/tr/maps/detail/Snake-Prairie.html	(from https://brawlify.com/tr/maps/)
16:13:22	15965/15965	---M--	200	added ('OK')	image/png	etag:%220956c5d1e7c5b7e82e008cfd9b748d0c%22	https://cdn.brawlify.com/map/Snake-Prairie.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/map/Snake-Prairie.png	(from https://brawlify.com/tr/maps/)
16:13:22	43039/43039	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Sep%202021%2007:03:09%20GMT	https://brawlify.com/tr/maps/detail/Purple-Paradise	C:/My%20Web%20Sites/deneme/brawlify.com/tr/maps/detail/Purple-Paradise.html	(from https://brawlify.com/tr/maps/)
16:13:22	10799/10799	---M--	200	added ('OK')	image/png	etag:%2296afbd15224e6885f508985cecbfda69%22	https://cdn.brawlify.com/map/Purple-Paradise.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/map/Purple-Paradise.png	(from https://brawlify.com/tr/maps/)
16:13:22	9797/9797	---M--	200	added ('OK')	image/png	etag:%22b39170aa096fbd629697fa88e1f8ddaa%22	https://cdn.brawlify.com/gamemode/Brawl-Ball.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/gamemode/Brawl-Ball.png	(from https://brawlify.com/tr/maps/)
16:13:23	73445/73445	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Sep%202021%2014:13:53%20GMT	https://brawlify.com/tr/maps/detail/Sticky-Notes	C:/My%20Web%20Sites/deneme/brawlify.com/tr/maps/detail/Sticky-Notes.html	(from https://brawlify.com/tr/maps/)
16:13:23	31466/31466	---M--	200	added ('OK')	image/png	etag:%22358af0acee8b021147f5c89ebbdb5791%22	https://cdn.brawlify.com/map/Sticky-Notes.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/map/Sticky-Notes.png	(from https://brawlify.com/tr/maps/)
16:13:23	73126/73126	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Sep%202021%2002:34:31%20GMT	https://brawlify.com/tr/maps/detail/Center-Stage	C:/My%20Web%20Sites/deneme/brawlify.com/tr/maps/detail/Center-Stage.html	(from https://brawlify.com/tr/maps/)
16:13:23	33356/33356	---M--	200	added ('OK')	image/png	etag:%229f7b13ce51430e63daa0bcd5a725af8e%22	https://cdn.brawlify.com/map/Center-Stage.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/map/Center-Stage.png	(from https://brawlify.com/tr/maps/)
16:13:23	73516/73516	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Sep%202021%2017:02:57%20GMT	https://brawlify.com/tr/maps/detail/Turtle-Shell	C:/My%20Web%20Sites/deneme/brawlify.com/tr/maps/detail/Turtle-Shell.html	(from https://brawlify.com/tr/maps/)
16:13:24	33017/33017	---M--	200	added ('OK')	image/png	etag:%22d76351a97daa97093a7260ab7389061a%22	https://cdn.brawlify.com/map/Turtle-Shell.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/map/Turtle-Shell.png	(from https://brawlify.com/tr/maps/)
16:13:24	73264/73264	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Sep%202021%2009:24:55%20GMT	https://brawlify.com/tr/maps/detail/Pinball-Dreams	C:/My%20Web%20Sites/deneme/brawlify.com/tr/maps/detail/Pinball-Dreams.html	(from https://brawlify.com/tr/maps/)
16:13:24	21706/21706	---M--	200	added ('OK')	image/png	etag:%2247e3453a88c750a955f82bfeeb2a71cb%22	https://cdn.brawlify.com/map/Pinball-Dreams.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/map/Pinball-Dreams.png	(from https://brawlify.com/tr/maps/)
16:13:24	73160/73160	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Sep%202021%2014:13:54%20GMT	https://brawlify.com/tr/maps/detail/Power-Shot	C:/My%20Web%20Sites/deneme/brawlify.com/tr/maps/detail/Power-Shot.html	(from https://brawlify.com/tr/maps/)
16:13:25	25121/25121	---M--	200	added ('OK')	image/png	etag:%22d6e25f95f302fd400bce6ef2fbf5fbdb%22	https://cdn.brawlify.com/map/Power-Shot.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/map/Power-Shot.png	(from https://brawlify.com/tr/maps/)
16:13:25	73276/73276	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Sep%202021%2009:28:31%20GMT	https://brawlify.com/tr/maps/detail/Super-Stadium	C:/My%20Web%20Sites/deneme/brawlify.com/tr/maps/detail/Super-Stadium.html	(from https://brawlify.com/tr/maps/)
16:13:25	37581/37581	---M--	200	added ('OK')	image/png	etag:%22008a3b3fd1cbe3f0e86cc190a5f1677c%22	https://cdn.brawlify.com/map/Super-Stadium.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/map/Super-Stadium.png	(from https://brawlify.com/tr/maps/)
16:13:26	73071/73071	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Sep%202021%2022:07:03%20GMT	https://brawlify.com/tr/maps/detail/Slalom-Slam	C:/My%20Web%20Sites/deneme/brawlify.com/tr/maps/detail/Slalom-Slam.html	(from https://brawlify.com/tr/maps/)
16:13:26	21823/21823	---M--	200	added ('OK')	image/png	etag:%2226e0703154509d14a9ec1e3918434ee6%22	https://cdn.brawlify.com/map/Slalom-Slam.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/map/Slalom-Slam.png	(from https://brawlify.com/tr/maps/)
16:13:27	73282/73282	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Sep%202021%2012:02:44%20GMT	https://brawlify.com/tr/maps/detail/Sneaky-Fields	C:/My%20Web%20Sites/deneme/brawlify.com/tr/maps/detail/Sneaky-Fields.html	(from https://brawlify.com/tr/maps/)
16:13:27	21685/21685	---M--	200	added ('OK')	image/png	etag:%2250e18041e139e372880a93d0a7de76cc%22	https://cdn.brawlify.com/map/Sneaky-Fields.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/map/Sneaky-Fields.png	(from https://brawlify.com/tr/maps/)
16:13:27	73188/73188	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Sep%202021%2014:13:31%20GMT	https://brawlify.com/tr/maps/detail/Center-Field	C:/My%20Web%20Sites/deneme/brawlify.com/tr/maps/detail/Center-Field.html	(from https://brawlify.com/tr/maps/)
16:13:27	38033/38033	---M--	200	added ('OK')	image/png	etag:%225181eaa997c226e74e93d332c62fcb65%22	https://cdn.brawlify.com/map/Center-Field.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/map/Center-Field.png	(from https://brawlify.com/tr/maps/)
16:13:28	73037/73037	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Sep%202021%2014:13:58%20GMT	https://brawlify.com/tr/maps/detail/Pinhole-Punt	C:/My%20Web%20Sites/deneme/brawlify.com/tr/maps/detail/Pinhole-Punt.html	(from https://brawlify.com/tr/maps/)
16:13:28	19271/19271	---M--	200	added ('OK')	image/png	etag:%22376a7aaa27c9dc2454f8329563f81335%22	https://cdn.brawlify.com/map/Pinhole-Punt.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/map/Pinhole-Punt.png	(from https://brawlify.com/tr/maps/)
16:13:29	73035/73035	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Sep%202021%2008:00:42%20GMT	https://brawlify.com/tr/maps/detail/Field-Goal	C:/My%20Web%20Sites/deneme/brawlify.com/tr/maps/detail/Field-Goal.html	(from https://brawlify.com/tr/maps/)
16:13:29	19363/19363	---M--	200	added ('OK')	image/png	etag:%22a0cb31aeebcd56ef089147e4c30f70fa%22	https://cdn.brawlify.com/map/Field-Goal.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/map/Field-Goal.png	(from https://brawlify.com/tr/maps/)
16:13:29	73006/73006	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Sep%202021%2007:21:55%20GMT	https://brawlify.com/tr/maps/detail/Triple-Dribble	C:/My%20Web%20Sites/deneme/brawlify.com/tr/maps/detail/Triple-Dribble.html	(from https://brawlify.com/tr/maps/)
16:13:29	21286/21286	---M--	200	added ('OK')	image/png	etag:%22b69a1feb349f22b59432b11b4f2ed971%22	https://cdn.brawlify.com/map/Triple-Dribble.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/map/Triple-Dribble.png	(from https://brawlify.com/tr/maps/)
16:13:29	73317/73317	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Sep%202021%2007:18:57%20GMT	https://brawlify.com/tr/maps/detail/Sunny-Soccer	C:/My%20Web%20Sites/deneme/brawlify.com/tr/maps/detail/Sunny-Soccer.html	(from https://brawlify.com/tr/maps/)
16:13:29	22534/22534	---M--	200	added ('OK')	image/png	etag:%22ebcec7265a27989db0b89ccc988eb058%22	https://cdn.brawlify.com/map/Sunny-Soccer.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/map/Sunny-Soccer.png	(from https://brawlify.com/tr/maps/)
16:13:30	72651/72651	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Sep%202021%2014:57:27%20GMT	https://brawlify.com/tr/maps/detail/Backyard-Bowl	C:/My%20Web%20Sites/deneme/brawlify.com/tr/maps/detail/Backyard-Bowl.html	(from https://brawlify.com/tr/maps/)
16:13:30	20301/20301	---M--	200	added ('OK')	image/png	etag:%22f79db7e0a96a4109f339dc1f53949758%22	https://cdn.brawlify.com/map/Backyard-Bowl.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/map/Backyard-Bowl.png	(from https://brawlify.com/tr/maps/)
16:13:30	6485/6485	---M--	200	added ('OK')	image/png	etag:%220c2c8ab280157b889d5418d9b775c280%22	https://cdn.brawlify.com/gamemode/Siege.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/gamemode/Siege.png	(from https://brawlify.com/tr/maps/)
16:13:31	73030/73030	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Sep%202021%2014:14:00%20GMT	https://brawlify.com/tr/maps/detail/Mecha-Match	C:/My%20Web%20Sites/deneme/brawlify.com/tr/maps/detail/Mecha-Match.html	(from https://brawlify.com/tr/maps/)
16:13:31	43920/43920	---M--	200	added ('OK')	image/png	etag:%220c25a88be017f740275281df8e7905aa%22	https://cdn.brawlify.com/map/Mecha-Match.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/map/Mecha-Match.png	(from https://brawlify.com/tr/maps/)
16:13:31	72875/72875	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Sep%202021%2021:27:02%20GMT	https://brawlify.com/tr/maps/detail/Junk-Park	C:/My%20Web%20Sites/deneme/brawlify.com/tr/maps/detail/Junk-Park.html	(from https://brawlify.com/tr/maps/)
16:13:31	40268/40268	---M--	200	added ('OK')	image/png	etag:%22cfa8ea40127501d081723d8065ad9352%22	https://cdn.brawlify.com/map/Junk-Park.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/map/Junk-Park.png	(from https://brawlify.com/tr/maps/)
16:13:32	72638/72638	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Sep%202021%2014:14:02%20GMT	https://brawlify.com/tr/maps/detail/Factory-Rush	C:/My%20Web%20Sites/deneme/brawlify.com/tr/maps/detail/Factory-Rush.html	(from https://brawlify.com/tr/maps/)
16:13:32	43652/43652	---M--	200	added ('OK')	image/png	etag:%22bb4455db49512b89737f57bead2d94e2%22	https://cdn.brawlify.com/map/Factory-Rush.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/map/Factory-Rush.png	(from https://brawlify.com/tr/maps/)
16:13:33	62399/62399	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Sep%202021%2011:59:07%20GMT	https://brawlify.com/tr/maps/detail/Assembly-Attack	C:/My%20Web%20Sites/deneme/brawlify.com/tr/maps/detail/Assembly-Attack.html	(from https://brawlify.com/tr/maps/)
16:13:33	41711/41711	---M--	200	added ('OK')	image/png	etag:%2276187ea58d2617e3667dfeeb691df12a%22	https://cdn.brawlify.com/map/Assembly-Attack.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/map/Assembly-Attack.png	(from https://brawlify.com/tr/maps/)
16:13:33	73031/73031	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Sep%202021%2006:54:46%20GMT	https://brawlify.com/tr/maps/detail/Nuts-%26-Bolts	C:/My%20Web%20Sites/deneme/brawlify.com/tr/maps/detail/Nuts-&-Bolts.html	(from https://brawlify.com/tr/maps/)
16:13:33	39625/39625	---M--	200	added ('OK')	image/png	etag:%22d2b8cc6a5e55d844b1d05e241fa8fa94%22	https://cdn.brawlify.com/map/Nuts-&-Bolts.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/map/Nuts-&-Bolts.png	(from https://brawlify.com/tr/maps/)
16:13:34	73488/73488	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Sep%202021%2014:10:32%20GMT	https://brawlify.com/tr/maps/detail/Some-Assembly-Required	C:/My%20Web%20Sites/deneme/brawlify.com/tr/maps/detail/Some-Assembly-Required.html	(from https://brawlify.com/tr/maps/)
16:13:34	39052/39052	---M--	200	added ('OK')	image/png	etag:%220b86d7d51b5246396e6a80c2520c4858%22	https://cdn.brawlify.com/map/Some-Assembly-Required.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/map/Some-Assembly-Required.png	(from https://brawlify.com/tr/maps/)
16:13:34	72032/72032	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Sep%202021%2010:24:38%20GMT	https://brawlify.com/tr/maps/detail/Bot-Drop	C:/My%20Web%20Sites/deneme/brawlify.com/tr/maps/detail/Bot-Drop.html	(from https://brawlify.com/tr/maps/)
16:13:34	35266/35266	---M--	200	added ('OK')	image/png	etag:%22354fa5506deb7fb34a02da5fd23aec08%22	https://cdn.brawlify.com/map/Bot-Drop.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/map/Bot-Drop.png	(from https://brawlify.com/tr/maps/)
16:13:35	6221/6221	---M--	200	added ('OK')	image/png	etag:%221ec2b5bd453ab17e01d3901cfdf470b1%22	https://cdn.brawlify.com/gamemode/Lone-Star.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/gamemode/Lone-Star.png	(from https://brawlify.com/tr/maps/)
16:13:35	4881/4881	---M--	200	added ('OK')	image/png	etag:%22ad9ab5042e6dece90c64d1316c59b6de%22	https://cdn.brawlify.com/gamemode/Robo-Rumble.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/gamemode/Robo-Rumble.png	(from https://brawlify.com/tr/maps/)
16:13:35	5078/5078	---M--	200	added ('OK')	image/png	etag:%22c7cc86d5ce05c1e2a5a051cc74e84816%22	https://cdn.brawlify.com/gamemode/Big-Game.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/gamemode/Big-Game.png	(from https://brawlify.com/tr/maps/)
16:13:36	55187/55187	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Sep%202021%2010:26:00%20GMT	https://brawlify.com/tr/maps/detail/Table-Flip	C:/My%20Web%20Sites/deneme/brawlify.com/tr/maps/detail/Table-Flip.html	(from https://brawlify.com/tr/maps/)
16:13:36	23585/23585	---M--	200	added ('OK')	image/png	etag:%22f8936dba909f0931fe3dddd8139d8e9c%22	https://cdn.brawlify.com/map/Table-Flip.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/map/Table-Flip.png	(from https://brawlify.com/tr/maps/)
16:13:36	55142/55142	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Sep%202021%2009:53:59%20GMT	https://brawlify.com/tr/maps/detail/Hunting-Party	C:/My%20Web%20Sites/deneme/brawlify.com/tr/maps/detail/Hunting-Party.html	(from https://brawlify.com/tr/maps/)
16:13:36	25856/25856	---M--	200	added ('OK')	image/png	etag:%2243030597c847e7f68fb0f259e63aaf77%22	https://cdn.brawlify.com/map/Hunting-Party.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/map/Hunting-Party.png	(from https://brawlify.com/tr/maps/)
16:13:37	4467/4467	---M--	200	added ('OK')	image/png	etag:%22dc534f5eb9d0af9bf21440639287a5e7%22	https://cdn.brawlify.com/gamemode/Boss-Fight.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/gamemode/Boss-Fight.png	(from https://brawlify.com/tr/maps/)
16:13:37	11011/11011	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2011%20Sep%202021%2014:14:07%20GMT	https://brawlify.com/tr/maps/https	C:/My%20Web%20Sites/deneme/brawlify.com/tr/maps/https	(from https://brawlify.com/tr/maps/)
16:13:37	13957/13957	---M--	200	added ('OK')	image/png	etag:%22d3e85eaa7b3d4bea77ed28052d13590f%22	https://cdn.brawlify.com/misc/Google-Play.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/misc/Google-Play.png	(from https://brawlify.com/tr/maps/)
16:13:37	3362/3362	---M--	200	added ('OK')	image/png	etag:%22be9556f5f81619c9405bc38e4eb3053f%22	https://cdn.brawlify.com/social/Twitter-Round.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/social/Twitter-Round.png	(from https://brawlify.com/tr/maps/)
16:13:38	11011/11011	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2011%20Sep%202021%2014:14:08%20GMT	https://brawlify.com/tr/maps/detail/GET	C:/My%20Web%20Sites/deneme/brawlify.com/tr/maps/detail/GET	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:38	8298/8298	---M--	200	added ('OK')	image/png	etag:%227fce9f1b3336eec9cc264cbf36f942af%22	https://cdn.brawlify.com/brawler-bs/Jacky.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Jacky.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:38	182/182	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Sep%202021%2014:14:08%20GMT	https://brawlify.com/tr/maps/detail/+/	C:/My%20Web%20Sites/deneme/brawlify.com/tr/maps/detail/+/index.html	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:39	10183/10183	---M--	200	added ('OK')	image/png	etag:%228773865f0df169f04026a6db6a130675%22	https://cdn.brawlify.com/brawler-bs/Lou.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Lou.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:39	11473/11473	---M--	200	added ('OK')	image/png	etag:%228936e4a706efa5950b41f7e3902e0d55%22	https://cdn.brawlify.com/brawler-bs/Byron.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Byron.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:39	7906/7906	---M--	200	added ('OK')	image/png	etag:%224163e962bc01db0ce8df0bccaeec6ed8%22	https://cdn.brawlify.com/brawler-bs/Tara.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Tara.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:39	10827/10827	---M--	200	added ('OK')	image/png	etag:%22726f6bf10cee4a93494159f7cd972e22%22	https://cdn.brawlify.com/brawler-bs/Rosa.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Rosa.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:39	8110/8110	---M--	200	added ('OK')	image/png	etag:%22cd6281469e8550a1712f9984ba3d1b11%22	https://cdn.brawlify.com/brawler-bs/Emz.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Emz.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:40	8918/8918	---M--	200	added ('OK')	image/png	etag:%223f3294b262835d6f1d1b02d2d359d936%22	https://cdn.brawlify.com/brawler-bs/Spike.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Spike.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:40	10146/10146	---M--	200	added ('OK')	image/png	etag:%229143e64f0f83e9e90169967b7f2845be%22	https://cdn.brawlify.com/brawler-bs/Bull.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Bull.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:40	10756/10756	---M--	200	added ('OK')	image/png	etag:%225bfd7528f17fb6e28e5546eab01a8e10%22	https://cdn.brawlify.com/brawler-bs/Nita.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Nita.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:41	9579/9579	---M--	200	added ('OK')	image/png	etag:%223bf4396c40edc492477ef36a38b54821%22	https://cdn.brawlify.com/brawler-bs/Shelly.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Shelly.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:41	9225/9225	---M--	200	added ('OK')	image/png	etag:%22a871dfe47925bb71bf1b912cac577c65%22	https://cdn.brawlify.com/brawler-bs/Colt.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Colt.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:41	9513/9513	---M--	200	added ('OK')	image/png	etag:%22538fb440ffcd06733bbb7881ffceff41%22	https://cdn.brawlify.com/brawler-bs/Jessie.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Jessie.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:41	7258/7258	---M--	200	added ('OK')	image/png	etag:%22072d97a7f8329f7ad030f41d2a4160d3%22	https://cdn.brawlify.com/brawler-bs/Darryl.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Darryl.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:41	10625/10625	---M--	200	added ('OK')	image/png	etag:%22d45cdae2a92d0ce18c009e7f149dec37%22	https://cdn.brawlify.com/brawler-bs/El-Primo.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/El-Primo.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:42	8984/8984	---M--	200	added ('OK')	image/png	etag:%229ed33c5c14e22e08cb6f035d7f92c51b%22	https://cdn.brawlify.com/brawler-bs/Poco.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Poco.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:42	6986/6986	---M--	200	added ('OK')	image/png	etag:%2219bd3b891e21bec7e35a3b1b90b619d7%22	https://cdn.brawlify.com/brawler-bs/Bo.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Bo.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:42	8253/8253	---M--	200	added ('OK')	image/png	etag:%2233dedb802e484ad6fa097d6f6ca23f5d%22	https://cdn.brawlify.com/brawler-bs/Tick.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Tick.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:42	8603/8603	---M--	200	added ('OK')	image/png	etag:%223bfd49c4d34b405849803af0885fe530%22	https://cdn.brawlify.com/brawler-bs/Pam.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Pam.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:43	8970/8970	---M--	200	added ('OK')	image/png	etag:%2272aefb0a1ad5cd00ccb370f5d6ab7705%22	https://cdn.brawlify.com/brawler-bs/Ash.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Ash.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:43	10724/10724	---M--	200	added ('OK')	image/png	etag:%228823b1912d3af23c14b8055f4c552982%22	https://cdn.brawlify.com/brawler-bs/Frank.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Frank.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:43	11418/11418	---M--	200	added ('OK')	image/png	etag:%22b791d01f9a3c064901ba32c14b23ff63%22	https://cdn.brawlify.com/brawler-bs/Griff.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Griff.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:44	6742/6742	---M--	200	added ('OK')	image/png	etag:%2286aa9d0f503d377ecfaffc1d75a19ad0%22	https://cdn.brawlify.com/brawler-bs/Edgar.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Edgar.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:44	9029/9029	---M--	200	added ('OK')	image/png	etag:%2248844d974370513f497df1bca5d5d359%22	https://cdn.brawlify.com/brawler-bs/Penny.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Penny.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:44	9823/9823	---M--	200	added ('OK')	image/png	etag:%220fb54848dd0320290eee56d25be55be7%22	https://cdn.brawlify.com/brawler-bs/Sandy.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Sandy.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:44	10131/10131	---M--	200	added ('OK')	image/png	etag:%22a84148a21a7f312ac1c24a91ba48b9f9%22	https://cdn.brawlify.com/brawler-bs/Dynamike.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Dynamike.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:45	8769/8769	---M--	200	added ('OK')	image/png	etag:%220e9c9ec793953cd95d7077aa6504d4f5%22	https://cdn.brawlify.com/brawler-bs/Buzz.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Buzz.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
